1728593431564 	 287 	 200 	 110 	 2
1728593431764 	 261 	 200 	 111 	 2
1728593431964 	 264 	 200 	 112 	 2
1728593432164 	 289 	 200 	 113 	 2
1728593432364 	 253 	 200 	 114 	 2
1728593432564 	 252 	 200 	 115 	 2
1728593432764 	 269 	 200 	 116 	 2
1728593432964 	 261 	 200 	 117 	 2
1728593433164 	 254 	 200 	 118 	 2
1728593433364 	 259 	 200 	 119 	 2
1728593433564 	 268 	 200 	 120 	 2
1728593433764 	 260 	 200 	 121 	 2
1728593433964 	 264 	 200 	 122 	 2
1728593434164 	 264 	 200 	 123 	 2
1728593434364 	 260 	 200 	 124 	 2
1728593434564 	 260 	 200 	 125 	 2
1728593434764 	 268 	 200 	 126 	 2
1728593434964 	 268 	 200 	 127 	 2
1728593435164 	 264 	 200 	 128 	 2
1728593435364 	 261 	 200 	 129 	 2
1728593435564 	 259 	 200 	 130 	 2
1728593435764 	 261 	 200 	 131 	 2
1728593435964 	 261 	 200 	 132 	 2
1728593436164 	 255 	 200 	 133 	 2
1728593436364 	 258 	 200 	 134 	 2
1728593436564 	 261 	 200 	 135 	 2
1728593436764 	 259 	 200 	 136 	 2
1728593436964 	 263 	 200 	 137 	 2
1728593437164 	 258 	 200 	 138 	 2
1728593437364 	 254 	 200 	 139 	 2
1728593437564 	 257 	 200 	 140 	 2
1728593437764 	 258 	 200 	 141 	 2
1728593437964 	 262 	 200 	 142 	 2
1728593438164 	 258 	 200 	 143 	 2
1728593438364 	 264 	 200 	 144 	 2
1728593438564 	 258 	 200 	 145 	 2
1728593438764 	 256 	 200 	 146 	 2
1728593438964 	 270 	 200 	 147 	 2
1728593439164 	 252 	 200 	 148 	 2
1728593439364 	 262 	 200 	 149 	 2
1728593439564 	 255 	 200 	 150 	 2
1728593439764 	 256 	 200 	 151 	 2
1728593439964 	 258 	 200 	 152 	 2
1728593440164 	 258 	 200 	 153 	 2
1728593440364 	 261 	 200 	 154 	 2
1728593440564 	 258 	 200 	 155 	 2
1728593440764 	 256 	 200 	 156 	 2
1728593440964 	 312 	 200 	 157 	 2
1728593441164 	 261 	 200 	 158 	 2
1728593441364 	 256 	 200 	 159 	 2
1728593441564 	 256 	 200 	 160 	 2
1728593441764 	 256 	 200 	 161 	 2
1728593441964 	 255 	 200 	 162 	 2
1728593442164 	 259 	 200 	 163 	 2
1728593442364 	 267 	 200 	 164 	 2
1728593442564 	 260 	 200 	 165 	 2
1728593442764 	 257 	 200 	 166 	 2
1728593442964 	 257 	 200 	 167 	 2
1728593443164 	 263 	 200 	 168 	 2
1728593443364 	 261 	 200 	 169 	 2
1728593443564 	 263 	 200 	 170 	 2
1728593443764 	 259 	 200 	 171 	 2
1728593443964 	 279 	 200 	 172 	 2
1728593444164 	 283 	 200 	 173 	 2
1728593444364 	 260 	 200 	 174 	 2
1728593444564 	 261 	 200 	 175 	 2
1728593444764 	 253 	 200 	 176 	 2
1728593444964 	 252 	 200 	 177 	 2
1728593445164 	 254 	 200 	 178 	 2
1728593445364 	 258 	 200 	 179 	 2
1728593445564 	 263 	 200 	 180 	 2
1728593445764 	 267 	 200 	 181 	 2
1728593445964 	 259 	 200 	 182 	 2
1728593446164 	 258 	 200 	 183 	 2
1728593446364 	 256 	 200 	 184 	 2
1728593446564 	 260 	 200 	 185 	 2
1728593446764 	 258 	 200 	 186 	 2
1728593446964 	 254 	 200 	 187 	 2
1728593447164 	 252 	 200 	 188 	 2
1728593447364 	 253 	 200 	 189 	 2
1728593447564 	 255 	 200 	 190 	 2
1728593447764 	 253 	 200 	 191 	 2
1728593447964 	 252 	 200 	 192 	 2
1728593448164 	 255 	 200 	 193 	 2
1728593448364 	 282 	 200 	 194 	 2
1728593448564 	 252 	 200 	 195 	 2
1728593448764 	 259 	 200 	 196 	 2
1728593448964 	 255 	 200 	 197 	 2
1728593449165 	 251 	 200 	 198 	 2
1728593449364 	 252 	 200 	 199 	 2
1728593449564 	 252 	 200 	 200 	 2
1728593449764 	 252 	 200 	 201 	 2
1728593449964 	 252 	 200 	 202 	 2
1728593450164 	 252 	 200 	 203 	 2
1728593450364 	 252 	 200 	 204 	 2
1728593450564 	 258 	 200 	 205 	 2
1728593450764 	 255 	 200 	 206 	 2
1728593450964 	 255 	 200 	 207 	 2
1728593451164 	 251 	 200 	 208 	 2
1728593451364 	 253 	 200 	 209 	 2
1728593451564 	 253 	 200 	 210 	 2
1728593451764 	 252 	 200 	 211 	 2
1728593451964 	 252 	 200 	 212 	 2
1728593452164 	 251 	 200 	 213 	 2
1728593452364 	 251 	 200 	 214 	 2
1728593452564 	 252 	 200 	 215 	 2
1728593452764 	 252 	 200 	 216 	 2
1728593452965 	 254 	 200 	 217 	 2
1728593453165 	 252 	 200 	 218 	 2
1728593453364 	 257 	 200 	 219 	 2
1728593453564 	 266 	 200 	 220 	 2
1728593453764 	 255 	 200 	 221 	 2
1728593453964 	 260 	 200 	 222 	 2
1728593454164 	 254 	 200 	 223 	 2
1728593454364 	 256 	 200 	 224 	 2
1728593454565 	 253 	 200 	 225 	 2
1728593454765 	 253 	 200 	 226 	 2
1728593454964 	 255 	 200 	 227 	 2
1728593455164 	 255 	 200 	 228 	 2
1728593455364 	 255 	 200 	 229 	 2
1728593455564 	 256 	 200 	 230 	 2
1728593455765 	 254 	 200 	 231 	 2
1728593455965 	 253 	 200 	 232 	 2
1728593456165 	 253 	 200 	 233 	 2
1728593456364 	 253 	 200 	 234 	 2
1728593456564 	 257 	 200 	 235 	 2
1728593456764 	 269 	 200 	 236 	 2
1728593456965 	 256 	 200 	 237 	 2
1728593457165 	 258 	 200 	 238 	 2
1728593457365 	 259 	 200 	 239 	 2
1728593457564 	 254 	 200 	 240 	 2
1728593457765 	 252 	 200 	 241 	 2
1728593457964 	 254 	 200 	 242 	 2
1728593458165 	 254 	 200 	 243 	 2
1728593458365 	 252 	 200 	 244 	 2
1728593458565 	 259 	 200 	 245 	 2
1728593458764 	 256 	 200 	 246 	 2
1728593458965 	 255 	 200 	 247 	 2
1728593459165 	 259 	 200 	 248 	 2
1728593459365 	 252 	 200 	 249 	 2
1728593459565 	 252 	 200 	 250 	 2
1728593459765 	 252 	 200 	 251 	 2
1728593459965 	 252 	 200 	 252 	 2
1728593460165 	 257 	 200 	 253 	 2
1728593460365 	 257 	 200 	 254 	 2
1728593460565 	 258 	 200 	 255 	 2
1728593460765 	 266 	 200 	 256 	 2
1728593460965 	 264 	 200 	 257 	 2
1728593461165 	 268 	 200 	 258 	 2
1728593461365 	 261 	 200 	 259 	 2
1728593461565 	 261 	 200 	 260 	 2
1728593461765 	 283 	 200 	 261 	 2
1728593461965 	 262 	 200 	 262 	 2
1728593462165 	 256 	 200 	 263 	 2
1728593462365 	 259 	 200 	 264 	 2
1728593462565 	 258 	 200 	 265 	 2
1728593462765 	 267 	 200 	 266 	 2
1728593462965 	 256 	 200 	 267 	 2
1728593463165 	 258 	 200 	 268 	 2
1728593463365 	 255 	 200 	 269 	 2
1728593463565 	 258 	 200 	 270 	 2
1728593463765 	 258 	 200 	 271 	 2
1728593463965 	 265 	 200 	 272 	 2
1728593464165 	 260 	 200 	 273 	 2
1728593464365 	 259 	 200 	 274 	 2
1728593464565 	 258 	 200 	 275 	 2
1728593464765 	 266 	 200 	 276 	 2
1728593464965 	 265 	 200 	 277 	 2
1728593465165 	 258 	 200 	 278 	 2
1728593465365 	 258 	 200 	 279 	 2
1728593465565 	 258 	 200 	 280 	 2
1728593465765 	 264 	 200 	 281 	 2
1728593465965 	 288 	 200 	 282 	 2
1728593466165 	 254 	 200 	 283 	 2
1728593466365 	 258 	 200 	 284 	 2
1728593466565 	 265 	 200 	 285 	 2
1728593466765 	 259 	 200 	 286 	 2
1728593466965 	 261 	 200 	 287 	 2
1728593467165 	 258 	 200 	 288 	 2
1728593467365 	 260 	 200 	 289 	 2
1728593467565 	 257 	 200 	 290 	 2
1728593467765 	 263 	 200 	 291 	 2
1728593467965 	 256 	 200 	 292 	 2
1728593468165 	 259 	 200 	 293 	 2
1728593468365 	 258 	 200 	 294 	 2
1728593468565 	 257 	 200 	 295 	 2
1728593468765 	 259 	 200 	 296 	 2
1728593468965 	 258 	 200 	 297 	 2
1728593469165 	 257 	 200 	 298 	 2
1728593469365 	 255 	 200 	 299 	 2
1728593469565 	 255 	 200 	 300 	 2
1728593469765 	 263 	 200 	 301 	 2
1728593469965 	 274 	 200 	 302 	 2
1728593470165 	 258 	 200 	 303 	 2
1728593470365 	 258 	 200 	 304 	 2
1728593470565 	 261 	 200 	 305 	 2
1728593470765 	 261 	 200 	 306 	 2
1728593470965 	 263 	 200 	 307 	 2
1728593471165 	 297 	 200 	 308 	 2
1728593471365 	 258 	 200 	 309 	 2
1728593471565 	 264 	 200 	 310 	 2
1728593471765 	 274 	 200 	 311 	 2
1728593471965 	 313 	 200 	 312 	 2
1728593472165 	 260 	 200 	 313 	 2
1728593472365 	 263 	 200 	 314 	 2
1728593472565 	 259 	 200 	 315 	 2
1728593472765 	 260 	 200 	 316 	 2
1728593472965 	 262 	 200 	 317 	 2
1728593473165 	 257 	 200 	 318 	 2
1728593473365 	 254 	 200 	 319 	 2
1728593473565 	 259 	 200 	 320 	 2
1728593473765 	 259 	 200 	 321 	 2
1728593473965 	 260 	 200 	 322 	 2
1728593474165 	 268 	 200 	 323 	 2
1728593474365 	 253 	 200 	 324 	 2
1728593474565 	 254 	 200 	 325 	 2
1728593474765 	 252 	 200 	 326 	 2
1728593474965 	 261 	 200 	 327 	 2
1728593475165 	 256 	 200 	 328 	 2
1728593475365 	 257 	 200 	 329 	 2
1728593475565 	 255 	 200 	 330 	 2
1728593475765 	 254 	 200 	 331 	 2
1728593475965 	 254 	 200 	 332 	 2
1728593476165 	 252 	 200 	 333 	 2
1728593476365 	 252 	 200 	 334 	 2
1728593476565 	 257 	 200 	 335 	 2
1728593476765 	 259 	 200 	 336 	 2
1728593476965 	 257 	 200 	 337 	 2
1728593477165 	 256 	 200 	 338 	 2
1728593477365 	 252 	 200 	 339 	 2
1728593477565 	 265 	 200 	 340 	 2
1728593477765 	 254 	 200 	 341 	 2
1728593477965 	 255 	 200 	 342 	 2
1728593478165 	 257 	 200 	 343 	 2
1728593478365 	 253 	 200 	 344 	 2
1728593478565 	 280 	 200 	 345 	 2
1728593478765 	 254 	 200 	 346 	 2
1728593478965 	 259 	 200 	 347 	 2
1728593479165 	 256 	 200 	 348 	 2
1728593479365 	 255 	 200 	 349 	 2
1728593479565 	 256 	 200 	 350 	 2
1728593479765 	 257 	 200 	 351 	 2
1728593479965 	 257 	 200 	 352 	 2
1728593480165 	 261 	 200 	 353 	 2
1728593480365 	 255 	 200 	 354 	 2
1728593480565 	 256 	 200 	 355 	 2
1728593480765 	 267 	 200 	 356 	 2
1728593480965 	 259 	 200 	 357 	 2
1728593481165 	 257 	 200 	 358 	 2
1728593481365 	 255 	 200 	 359 	 2
1728593481565 	 255 	 200 	 360 	 2
1728593481765 	 253 	 200 	 361 	 2
1728593481965 	 253 	 200 	 362 	 2
1728593482165 	 276 	 200 	 363 	 2
1728593482365 	 256 	 200 	 364 	 2
1728593482565 	 255 	 200 	 365 	 2
1728593482765 	 252 	 200 	 366 	 2
1728593482965 	 257 	 200 	 367 	 2
1728593483165 	 253 	 200 	 368 	 2
1728593483365 	 254 	 200 	 369 	 2
1728593483565 	 254 	 200 	 370 	 2
1728593483765 	 252 	 200 	 371 	 2
1728593483965 	 254 	 200 	 372 	 2
1728593484165 	 257 	 200 	 373 	 2
1728593484365 	 252 	 200 	 374 	 2
1728593484565 	 253 	 200 	 375 	 2
1728593484765 	 257 	 200 	 376 	 2
1728593484965 	 254 	 200 	 377 	 2
1728593485165 	 252 	 200 	 378 	 2
1728593485365 	 254 	 200 	 379 	 2
1728593485565 	 254 	 200 	 380 	 2
1728593485765 	 252 	 200 	 381 	 2
1728593485965 	 253 	 200 	 382 	 2
1728593486165 	 254 	 200 	 383 	 2
1728593486365 	 252 	 200 	 384 	 2
1728593486565 	 251 	 200 	 385 	 2
1728593486765 	 251 	 200 	 386 	 2
1728593486965 	 255 	 200 	 387 	 2
1728593487165 	 254 	 200 	 388 	 2
1728593487365 	 255 	 200 	 389 	 2
1728593487565 	 258 	 200 	 390 	 2
1728593487765 	 256 	 200 	 391 	 2
1728593487965 	 254 	 200 	 392 	 2
1728593488165 	 256 	 200 	 393 	 2
1728593488365 	 262 	 200 	 394 	 2
1728593488565 	 267 	 200 	 395 	 2
1728593488765 	 262 	 200 	 396 	 2
1728593488965 	 261 	 200 	 397 	 2
1728593489165 	 258 	 200 	 398 	 2
1728593489365 	 259 	 200 	 399 	 2
1728593489565 	 262 	 200 	 400 	 2
1728593489765 	 256 	 200 	 401 	 2
1728593489965 	 258 	 200 	 402 	 2
1728593490165 	 262 	 200 	 403 	 2
1728593490365 	 258 	 200 	 404 	 2
1728593490565 	 258 	 200 	 405 	 2
1728593490765 	 254 	 200 	 406 	 2
1728593490965 	 258 	 200 	 407 	 2
1728593491165 	 259 	 200 	 408 	 2
1728593491365 	 258 	 200 	 409 	 2
1728593491565 	 260 	 200 	 410 	 2
1728593491765 	 259 	 200 	 411 	 2
1728593491965 	 281 	 200 	 412 	 2
1728593492165 	 255 	 200 	 413 	 2
1728593492365 	 256 	 200 	 414 	 2
1728593492565 	 258 	 200 	 415 	 2
1728593492765 	 257 	 200 	 416 	 2
1728593492965 	 263 	 200 	 417 	 2
1728593493165 	 268 	 200 	 418 	 2
1728593493365 	 257 	 200 	 419 	 2
1728593493565 	 256 	 200 	 420 	 2
1728593493765 	 257 	 200 	 421 	 2
1728593493965 	 258 	 200 	 422 	 2
1728593494165 	 275 	 200 	 423 	 2
1728593494365 	 259 	 200 	 424 	 2
1728593494565 	 257 	 200 	 425 	 2
1728593494765 	 264 	 200 	 426 	 2
1728593494965 	 257 	 200 	 427 	 2
1728593495165 	 260 	 200 	 428 	 2
1728593495365 	 264 	 200 	 429 	 2
1728593495565 	 254 	 200 	 430 	 2
1728593495765 	 265 	 200 	 431 	 2
1728593495965 	 257 	 200 	 432 	 2
1728593496165 	 256 	 200 	 433 	 2
1728593496365 	 257 	 200 	 434 	 2
1728593496565 	 260 	 200 	 435 	 2
1728593496765 	 258 	 200 	 436 	 2
1728593496965 	 260 	 200 	 437 	 2
1728593497165 	 264 	 200 	 438 	 2
1728593497365 	 260 	 200 	 439 	 2
1728593497565 	 255 	 200 	 440 	 2
1728593497765 	 256 	 200 	 441 	 2
1728593497965 	 262 	 200 	 442 	 2
1728593498165 	 256 	 200 	 443 	 2
1728593498365 	 258 	 200 	 444 	 2
1728593498565 	 258 	 200 	 445 	 2
1728593498765 	 261 	 200 	 446 	 2
1728593498965 	 272 	 200 	 447 	 2
1728593499165 	 262 	 200 	 448 	 2
1728593499365 	 261 	 200 	 449 	 2
1728593499565 	 255 	 200 	 450 	 2
1728593499765 	 281 	 200 	 451 	 2
1728593499965 	 264 	 200 	 452 	 2
1728593500165 	 257 	 200 	 453 	 2
1728593500365 	 260 	 200 	 454 	 2
1728593500565 	 259 	 200 	 455 	 2
1728593500765 	 264 	 200 	 456 	 2
1728593500965 	 255 	 200 	 457 	 2
1728593501165 	 256 	 200 	 458 	 2
1728593501365 	 258 	 200 	 459 	 2
1728593501565 	 256 	 200 	 460 	 2
1728593501765 	 250 	 200 	 461 	 2
1728593501965 	 250 	 200 	 462 	 2
1728593502165 	 255 	 200 	 463 	 2
1728593502365 	 257 	 200 	 464 	 2
1728593502565 	 252 	 200 	 465 	 2
1728593502765 	 252 	 200 	 466 	 2
1728593502965 	 313 	 200 	 467 	 2
1728593503165 	 255 	 200 	 468 	 2
1728593503365 	 257 	 200 	 469 	 2
1728593503565 	 252 	 200 	 470 	 2
1728593503765 	 258 	 200 	 471 	 2
1728593503965 	 258 	 200 	 472 	 2
1728593504165 	 258 	 200 	 473 	 2
1728593504365 	 254 	 200 	 474 	 2
1728593504565 	 253 	 200 	 475 	 2
1728593504765 	 257 	 200 	 476 	 2
1728593504965 	 252 	 200 	 477 	 2
1728593505165 	 252 	 200 	 478 	 2
1728593505365 	 252 	 200 	 479 	 2
1728593505565 	 252 	 200 	 480 	 2
1728593505765 	 252 	 200 	 481 	 2
1728593505965 	 252 	 200 	 482 	 2
1728593506165 	 252 	 200 	 483 	 2
1728593506365 	 252 	 200 	 484 	 2
1728593506565 	 252 	 200 	 485 	 2
1728593506765 	 251 	 200 	 486 	 2
1728593506965 	 252 	 200 	 487 	 2
1728593507165 	 256 	 200 	 488 	 2
1728593507365 	 252 	 200 	 489 	 2
1728593507565 	 253 	 200 	 490 	 2
1728593507765 	 250 	 200 	 491 	 2
1728593507965 	 251 	 200 	 492 	 2
1728593508165 	 253 	 200 	 493 	 2
1728593508365 	 255 	 200 	 494 	 2
1728593508565 	 254 	 200 	 495 	 2
1728593508765 	 271 	 200 	 496 	 2
1728593508965 	 253 	 200 	 497 	 2
1728593509165 	 252 	 200 	 498 	 2
1728593509365 	 263 	 200 	 499 	 2
1728593509565 	 252 	 200 	 500 	 2
1728593509765 	 252 	 200 	 501 	 2
1728593509965 	 254 	 200 	 502 	 2
1728593510165 	 252 	 200 	 503 	 2
1728593510365 	 254 	 200 	 504 	 2
1728593510565 	 253 	 200 	 505 	 2
1728593510765 	 251 	 200 	 506 	 2
1728593510965 	 254 	 200 	 507 	 2
1728593511165 	 253 	 200 	 508 	 2
1728593511365 	 252 	 200 	 509 	 2
1728593511565 	 253 	 200 	 510 	 2
1728593511765 	 287 	 200 	 511 	 2
1728593511965 	 258 	 200 	 512 	 2
1728593512165 	 255 	 200 	 513 	 2
1728593512365 	 256 	 200 	 514 	 2
1728593512565 	 253 	 200 	 515 	 2
1728593512765 	 254 	 200 	 516 	 2
1728593512965 	 254 	 200 	 517 	 2
1728593513165 	 254 	 200 	 518 	 2
1728593513365 	 251 	 200 	 519 	 2
1728593513565 	 254 	 200 	 520 	 2
1728593513765 	 255 	 200 	 521 	 2
1728593513965 	 252 	 200 	 522 	 2
1728593514165 	 255 	 200 	 523 	 2
1728593514365 	 251 	 200 	 524 	 2
1728593514565 	 255 	 200 	 525 	 2
1728593514765 	 253 	 200 	 526 	 2
1728593514965 	 253 	 200 	 527 	 2
1728593515165 	 253 	 200 	 528 	 2
1728593515365 	 253 	 200 	 529 	 2
1728593515565 	 254 	 200 	 530 	 2
1728593515765 	 255 	 200 	 531 	 2
1728593515965 	 253 	 200 	 532 	 2
1728593516165 	 250 	 200 	 533 	 2
1728593516365 	 252 	 200 	 534 	 2
1728593516565 	 254 	 200 	 535 	 2
1728593516765 	 260 	 200 	 536 	 2
1728593516965 	 255 	 200 	 537 	 2
1728593517165 	 261 	 200 	 538 	 2
1728593517365 	 255 	 200 	 539 	 2
1728593517565 	 254 	 200 	 540 	 2
1728593517765 	 253 	 200 	 541 	 2
1728593517965 	 252 	 200 	 542 	 2
1728593518165 	 253 	 200 	 543 	 2
1728593518365 	 255 	 200 	 544 	 2
1728593518565 	 257 	 200 	 545 	 2
1728593518765 	 256 	 200 	 546 	 2
1728593518965 	 257 	 200 	 547 	 2
1728593519165 	 254 	 200 	 548 	 2
1728593519365 	 253 	 200 	 549 	 2
1728593519565 	 263 	 200 	 550 	 2
1728593519765 	 261 	 200 	 551 	 2
1728593519965 	 254 	 200 	 552 	 2
1728593520165 	 255 	 200 	 553 	 2
1728593520365 	 254 	 200 	 554 	 2
1728593520565 	 253 	 200 	 555 	 2
1728593520765 	 253 	 200 	 556 	 2
1728593520965 	 253 	 200 	 557 	 2
1728593521165 	 255 	 200 	 558 	 2
1728593521365 	 256 	 200 	 559 	 2
1728593521565 	 259 	 200 	 560 	 2
1728593521765 	 256 	 200 	 561 	 2
1728593521965 	 254 	 200 	 562 	 2
1728593522165 	 272 	 200 	 563 	 2
1728593522365 	 253 	 200 	 564 	 2
1728593522565 	 258 	 200 	 565 	 2
1728593522765 	 257 	 200 	 566 	 2
1728593522965 	 258 	 200 	 567 	 2
1728593523165 	 256 	 200 	 568 	 2
1728593523365 	 254 	 200 	 569 	 2
1728593523565 	 255 	 200 	 570 	 2
1728593523765 	 256 	 200 	 571 	 2
1728593523965 	 258 	 200 	 572 	 2
1728593524165 	 258 	 200 	 573 	 2
1728593524365 	 254 	 200 	 574 	 2
1728593524565 	 256 	 200 	 575 	 2
1728593524765 	 257 	 200 	 576 	 2
1728593524965 	 254 	 200 	 577 	 2
1728593525165 	 260 	 200 	 578 	 2
1728593525365 	 255 	 200 	 579 	 2
1728593525565 	 259 	 200 	 580 	 2
1728593525765 	 278 	 200 	 581 	 2
1728593525965 	 254 	 200 	 582 	 2
1728593526165 	 255 	 200 	 583 	 2
1728593526365 	 255 	 200 	 584 	 2
1728593526565 	 255 	 200 	 585 	 2
1728593526765 	 256 	 200 	 586 	 2
1728593526965 	 255 	 200 	 587 	 2
1728593527165 	 254 	 200 	 588 	 2
1728593527365 	 256 	 200 	 589 	 2
1728593527565 	 255 	 200 	 590 	 2
1728593527765 	 251 	 200 	 591 	 2
1728593527965 	 249 	 200 	 592 	 2
1728593528165 	 253 	 200 	 593 	 2
1728593528365 	 252 	 200 	 594 	 2
1728593528565 	 253 	 200 	 595 	 2
1728593528765 	 252 	 200 	 596 	 2
1728593528965 	 254 	 200 	 597 	 2
1728593529165 	 252 	 200 	 598 	 2
1728593529365 	 254 	 200 	 599 	 2
1728593529565 	 254 	 200 	 600 	 2
1728593529765 	 258 	 200 	 601 	 2
1728593529965 	 257 	 200 	 602 	 2
1728593530165 	 254 	 200 	 603 	 2
1728593530365 	 259 	 200 	 604 	 2
1728593530565 	 255 	 200 	 605 	 2
1728593530765 	 251 	 200 	 606 	 2
1728593530965 	 253 	 200 	 607 	 2
1728593531165 	 253 	 200 	 608 	 2
1728593531365 	 253 	 200 	 609 	 2
1728593531565 	 251 	 200 	 610 	 2
1728593531765 	 256 	 200 	 611 	 2
1728593531965 	 254 	 200 	 612 	 2
1728593532165 	 251 	 200 	 613 	 2
1728593532365 	 256 	 200 	 614 	 2
1728593532565 	 251 	 200 	 615 	 2
1728593532765 	 251 	 200 	 616 	 2
1728593532965 	 252 	 200 	 617 	 2
1728593533165 	 251 	 200 	 618 	 2
1728593533365 	 249 	 200 	 619 	 2
1728593533565 	 267 	 200 	 620 	 2
1728593533765 	 260 	 200 	 621 	 2
1728593533965 	 305 	 200 	 622 	 2
1728593534165 	 255 	 200 	 623 	 2
1728593534365 	 253 	 200 	 624 	 2
1728593534565 	 252 	 200 	 625 	 2
1728593534765 	 255 	 200 	 626 	 2
1728593534965 	 255 	 200 	 627 	 2
1728593535165 	 256 	 200 	 628 	 2
1728593535365 	 253 	 200 	 629 	 2
1728593535565 	 257 	 200 	 630 	 2
1728593535765 	 254 	 200 	 631 	 2
1728593535965 	 254 	 200 	 632 	 2
1728593536165 	 254 	 200 	 633 	 2
1728593536365 	 253 	 200 	 634 	 2
1728593536565 	 254 	 200 	 635 	 2
1728593536765 	 253 	 200 	 636 	 2
1728593536965 	 253 	 200 	 637 	 2
1728593537165 	 253 	 200 	 638 	 2
